Created Date,Contact_ID__c,Description,IsClosed,IsWon,Name,StageName,Type,Voice_Quality__c,CloseDate
2019-01-07T02:24:04.000Z,86682623021,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-01-07T02:39:04.000Z
2019-06-06T21:11:27.000Z,86682843858,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-06T21:26:27.000Z
2019-09-30T04:32:49.000Z,86688754525,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-30T04:47:49.000Z
2019-06-25T13:53:45.000Z,86712634303,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2019-06-25T14:08:45.000Z
2019-10-02T07:56:32.000Z,86717387764,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-10-02T08:11:32.000Z
2019-06-17T13:52:45.000Z,86718691102,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-06-17T14:07:45.000Z
2019-04-10T02:21:29.000Z,86755361107,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-04-10T02:36:29.000Z
2019-04-04T19:22:56.000Z,86757956060,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-04-04T19:37:56.000Z
2019-09-16T14:48:51.000Z,86761980505,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-16T15:03:51.000Z
2019-05-27T19:24:33.000Z,86770592421,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-27T19:39:33.000Z
2019-03-12T18:07:16.000Z,86771061779,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-03-12T18:22:16.000Z
2019-06-28T20:05:04.000Z,86773231468,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-28T20:20:04.000Z
2019-08-20T13:56:31.000Z,86785365222,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-20T14:11:31.000Z
2019-07-09T19:33:26.000Z,86789585070,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-07-09T19:48:26.000Z
2019-04-15T23:27:36.000Z,86801381601,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Bad,2019-04-15T23:42:36.000Z
2019-04-12T07:26:22.000Z,86821041891,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-12T07:41:22.000Z
2019-09-29T19:35:04.000Z,86830707593,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-29T19:50:04.000Z
2019-05-19T21:34:56.000Z,86833205221,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-19T21:49:56.000Z
2018-11-11T03:37:55.000Z,86835094175,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2018-11-11T03:52:55.000Z
2019-08-17T23:34:30.000Z,86835364859,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-17T23:49:30.000Z
2019-05-31T19:25:01.000Z,86837808337,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-31T19:40:01.000Z
2019-05-12T18:44:50.000Z,86848915453,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-12T18:59:50.000Z
2019-05-27T01:27:47.000Z,86849349974,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-27T01:42:47.000Z
2018-10-26T13:17:35.000Z,86850471774,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2018-10-26T13:32:35.000Z
2019-06-03T20:01:36.000Z,86858854340,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-03T20:16:36.000Z
2019-05-20T15:19:46.000Z,86864015776,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2019-05-20T15:34:46.000Z
2019-08-01T16:12:20.000Z,86872636303,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-01T16:27:20.000Z
2019-03-20T21:36:26.000Z,86877438816,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2019-03-20T21:51:26.000Z
2018-11-16T19:52:47.000Z,86915461999,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2018-11-16T20:07:47.000Z
2019-01-09T17:21:03.000Z,86952444306,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2019-01-09T17:36:03.000Z
2018-12-14T16:10:15.000Z,86953219596,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-12-14T16:25:15.000Z
2019-05-19T18:57:59.000Z,86963141246,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-19T19:12:59.000Z
2019-05-18T15:24:32.000Z,86973908496,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-18T15:39:32.000Z
2018-10-31T21:29:55.000Z,86981240063,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2018-10-31T21:44:55.000Z
2019-08-14T06:26:45.000Z,86982676631,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-08-14T06:41:45.000Z
2019-05-08T17:36:28.000Z,86989085855,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-05-08T17:51:28.000Z
2019-04-27T07:28:58.000Z,86993297091,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-04-27T07:43:58.000Z
2018-12-01T23:19:08.000Z,86998407552,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2018-12-01T23:34:08.000Z
2019-05-12T01:31:02.000Z,87009245958,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-05-12T01:46:02.000Z
2019-06-02T15:11:52.000Z,87012605377,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-06-02T15:26:52.000Z
2019-01-12T01:26:01.000Z,87016735194,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-01-12T01:41:01.000Z
2019-08-18T10:02:48.000Z,87022819757,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-18T10:17:48.000Z
2019-03-02T19:08:15.000Z,87030857001,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-02T19:23:15.000Z
2019-07-31T16:00:19.000Z,87044531303,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-07-31T16:15:19.000Z
2018-11-19T12:57:09.000Z,87045162017,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Bad,2018-11-19T13:12:09.000Z
2018-12-14T21:33:24.000Z,87064802447,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Bad,2018-12-14T21:48:24.000Z
2019-07-07T04:23:48.000Z,87068682252,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-07-07T04:38:48.000Z
2019-09-28T13:24:03.000Z,87070443696,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-28T13:39:03.000Z
2018-12-30T05:38:51.000Z,87070892461,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2018-12-30T05:53:51.000Z
2019-08-22T06:48:07.000Z,87082571512,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-22T07:03:07.000Z
2019-05-02T10:50:14.000Z,87085499309,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-02T11:05:14.000Z
2019-06-07T14:42:50.000Z,87087476302,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-07T14:57:50.000Z
2019-04-05T22:00:34.000Z,87089326081,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-05T22:15:34.000Z
2018-12-16T11:46:41.000Z,87089960790,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2018-12-16T12:01:41.000Z
2019-08-08T16:11:10.000Z,87095264267,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-08T16:26:10.000Z
2018-11-14T08:53:59.000Z,87111329905,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2018-11-14T09:08:59.000Z
2019-06-27T10:43:37.000Z,87112450659,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-27T10:58:37.000Z
2019-02-17T06:39:57.000Z,87116174696,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2019-02-17T06:54:57.000Z
2019-02-21T19:20:00.000Z,87119759478,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2019-02-21T19:35:00.000Z
2018-11-28T12:58:33.000Z,87143793152,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-28T13:13:33.000Z
2018-10-20T22:42:21.000Z,87149432464,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-10-20T22:57:21.000Z
2019-03-25T23:45:31.000Z,87149712898,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-26T00:00:31.000Z
2019-05-12T17:25:28.000Z,87172465695,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-12T17:40:28.000Z
2019-04-27T08:08:41.000Z,87194576938,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2019-04-27T08:23:41.000Z
2019-08-11T05:05:43.000Z,87217740573,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-08-11T05:20:43.000Z
2019-10-12T21:25:58.000Z,87218501543,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-10-12T21:40:58.000Z
2019-10-08T18:57:43.000Z,87241978011,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-08T19:12:43.000Z
2019-05-08T15:37:55.000Z,87252487849,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-05-08T15:52:55.000Z
2019-10-08T04:31:02.000Z,87259544939,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-08T04:46:02.000Z
2018-12-10T12:16:13.000Z,87280304949,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-12-10T12:31:13.000Z
2018-12-05T03:42:14.000Z,87310834876,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2018-12-05T03:57:14.000Z
2019-03-24T18:53:54.000Z,87328447425,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-24T19:08:54.000Z
2019-06-25T13:07:20.000Z,87328905041,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-25T13:22:20.000Z
2019-06-06T19:49:21.000Z,87335326018,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-06T20:04:21.000Z
2018-12-16T07:45:20.000Z,87342468302,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2018-12-16T08:00:20.000Z
2019-08-07T08:24:52.000Z,87346062528,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-08-07T08:39:52.000Z
2019-08-30T07:30:20.000Z,87349519284,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-08-30T07:45:20.000Z
2019-07-30T08:13:34.000Z,87358395043,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-07-30T08:28:34.000Z
2019-06-25T10:28:58.000Z,87363734052,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2019-06-25T10:43:58.000Z
2019-05-29T08:36:32.000Z,87369929331,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-29T08:51:32.000Z
2019-03-01T10:37:55.000Z,87386000174,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-01T10:52:55.000Z
2019-05-19T04:05:00.000Z,87389511174,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-19T04:20:00.000Z
2018-11-12T03:07:38.000Z,87390697749,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-12T03:22:38.000Z
2018-12-06T15:35:35.000Z,87400825080,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2018-12-06T15:50:35.000Z
2018-11-13T13:51:44.000Z,87405016791,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-13T14:06:44.000Z
2019-08-17T03:07:44.000Z,87413186658,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2019-08-17T03:22:44.000Z
2019-10-14T01:07:11.000Z,87428437586,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-10-14T01:22:11.000Z
2019-03-31T05:09:01.000Z,87429756618,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2019-03-31T05:24:01.000Z
2018-12-05T15:43:51.000Z,87438666837,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2018-12-05T15:58:51.000Z
2019-06-11T04:09:59.000Z,87455712179,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-11T04:24:59.000Z
2019-07-13T08:44:34.000Z,87456637834,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-07-13T08:59:34.000Z
2019-04-26T18:45:11.000Z,87464846733,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-26T19:00:11.000Z
2019-08-27T02:21:54.000Z,87473969594,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-27T02:36:54.000Z
2018-11-26T20:51:27.000Z,87477909120,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2018-11-26T21:06:27.000Z
2018-11-27T16:34:56.000Z,87479333370,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2018-11-27T16:49:56.000Z
2018-12-22T15:52:30.000Z,87484294813,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2018-12-22T16:07:30.000Z
2019-01-03T06:49:14.000Z,87488884317,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-03T07:04:14.000Z
2019-07-25T03:34:19.000Z,87489377455,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-07-25T03:49:19.000Z
2019-06-02T00:30:53.000Z,87490763347,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-06-02T00:45:53.000Z
2019-10-07T14:33:58.000Z,87525783623,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-10-07T14:48:58.000Z
2019-08-12T02:39:28.000Z,87535083679,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-08-12T02:54:28.000Z
2019-09-03T23:03:20.000Z,87547381198,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-03T23:18:20.000Z
2019-03-20T05:29:58.000Z,87550145403,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-03-20T05:44:58.000Z
2019-05-06T14:20:00.000Z,87564289904,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-06T14:35:00.000Z
2019-09-07T21:45:55.000Z,87575868293,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-09-07T22:00:55.000Z
2018-12-04T00:08:04.000Z,87580089760,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-12-04T00:23:04.000Z
2019-10-01T20:46:58.000Z,87583385229,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-01T21:01:58.000Z
2019-09-29T17:44:46.000Z,87585066464,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-29T17:59:46.000Z
2018-11-26T01:20:53.000Z,87587851571,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2018-11-26T01:35:53.000Z
2019-06-26T00:07:49.000Z,87595688524,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-26T00:22:49.000Z
2019-05-12T23:14:30.000Z,87601496506,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-12T23:29:30.000Z
2019-09-13T04:09:16.000Z,87609156742,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-13T04:24:16.000Z
2019-04-23T04:20:36.000Z,87625009892,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-23T04:35:36.000Z
2018-12-16T03:16:10.000Z,87631778593,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2018-12-16T03:31:10.000Z
2019-06-23T08:32:07.000Z,87637801058,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-23T08:47:07.000Z
2018-12-14T17:36:07.000Z,87642888665,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2018-12-14T17:51:07.000Z
2019-06-07T22:14:30.000Z,87654908364,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-07T22:29:30.000Z
2019-04-02T13:09:45.000Z,87672950752,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2019-04-02T13:24:45.000Z
2019-07-28T15:32:10.000Z,87675358911,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2019-07-28T15:47:10.000Z
2018-12-19T05:25:33.000Z,87699568202,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2018-12-19T05:40:33.000Z
2019-02-05T23:48:29.000Z,87729704789,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-02-06T00:03:29.000Z
2018-10-27T05:32:57.000Z,87734760271,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2018-10-27T05:47:57.000Z
2019-03-05T07:50:14.000Z,87759608362,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-05T08:05:14.000Z
2019-06-28T13:28:35.000Z,87770969629,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2019-06-28T13:43:35.000Z
2019-04-15T03:05:52.000Z,87772029722,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-04-15T03:20:52.000Z
2019-06-27T13:34:59.000Z,87776087325,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-06-27T13:49:59.000Z
2018-10-31T13:42:53.000Z,87777073787,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2018-10-31T13:57:53.000Z
2019-01-06T04:10:56.000Z,87779962314,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-01-06T04:25:56.000Z
2019-05-22T14:05:58.000Z,87792355760,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-05-22T14:20:58.000Z
2018-10-17T22:02:22.000Z,87796615917,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-10-17T22:17:22.000Z
2019-02-18T13:50:26.000Z,87797562957,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-02-18T14:05:26.000Z
2019-08-28T11:32:35.000Z,87803599128,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-08-28T11:47:35.000Z
2019-04-01T17:01:29.000Z,87808199846,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-04-01T17:16:29.000Z
2019-09-19T07:33:22.000Z,87810931334,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-09-19T07:48:22.000Z
2019-04-06T17:33:25.000Z,87837623784,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-04-06T17:48:25.000Z
2018-12-06T04:51:01.000Z,87845694717,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-12-06T05:06:01.000Z
2019-06-21T04:00:24.000Z,87848018710,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-06-21T04:15:24.000Z
2019-07-22T12:52:55.000Z,87852424318,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-07-22T13:07:55.000Z
2018-11-14T18:45:10.000Z,87856460098,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2018-11-14T19:00:10.000Z
2019-08-07T09:30:58.000Z,87859756780,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-07T09:45:58.000Z
2019-03-22T20:10:34.000Z,87875104460,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-03-22T20:25:34.000Z
2019-08-27T12:24:46.000Z,87895240583,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-27T12:39:46.000Z
2019-05-28T14:34:05.000Z,87921960066,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-28T14:49:05.000Z
2018-10-21T08:04:39.000Z,87925106847,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2018-10-21T08:19:39.000Z
2019-01-01T06:57:36.000Z,87945500693,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-01-01T07:12:36.000Z
2018-11-27T19:13:34.000Z,87951793847,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2018-11-27T19:28:34.000Z
2018-11-10T04:28:36.000Z,87960659363,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-10T04:43:36.000Z
2018-12-27T17:17:33.000Z,87960953072,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2018-12-27T17:32:33.000Z
2018-10-24T09:14:28.000Z,87968453550,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2018-10-24T09:29:28.000Z
2018-12-07T12:43:59.000Z,87976675930,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2018-12-07T12:58:59.000Z
2019-09-29T20:46:19.000Z,87983777009,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-29T21:01:19.000Z
2019-06-12T16:22:22.000Z,87985466836,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-12T16:37:22.000Z
2019-04-10T06:41:37.000Z,87989198936,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-10T06:56:37.000Z
2019-07-16T09:59:58.000Z,87991886055,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2019-07-16T10:14:58.000Z
2019-04-25T04:44:16.000Z,87993897562,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-04-25T04:59:16.000Z
2019-04-28T10:02:58.000Z,87995426177,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-04-28T10:17:58.000Z
2019-05-30T11:19:30.000Z,87997178047,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-05-30T11:34:30.000Z
2018-11-19T11:07:45.000Z,87997443165,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2018-11-19T11:22:45.000Z
2019-01-04T01:16:17.000Z,88027450047,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-01-04T01:31:17.000Z
2019-08-29T04:56:34.000Z,88039698132,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-08-29T05:11:34.000Z
2019-05-02T11:55:54.000Z,88049174413,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-05-02T12:10:54.000Z
2019-10-07T18:03:30.000Z,88051505173,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-07T18:18:30.000Z
2019-06-03T11:59:45.000Z,88081759453,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-03T12:14:45.000Z
2019-02-05T12:37:29.000Z,88084854340,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-02-05T12:52:29.000Z
2019-07-17T02:41:32.000Z,88089668885,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Bad,2019-07-17T02:56:32.000Z
2019-05-16T08:02:00.000Z,88089791389,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-16T08:17:00.000Z
2019-08-04T22:54:17.000Z,88090937058,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-08-04T23:09:17.000Z
2018-11-13T02:25:10.000Z,88094749048,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-13T02:40:10.000Z
2019-09-24T21:45:34.000Z,88100324549,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2019-09-24T22:00:34.000Z
